id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,productDisplayName,style,occasion
29657,Men,Apparel,Topwear,Shirts,White,Summer,Casual,Indigo Nation Men Check White Shirt,Formal,Office
17158,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,U.S. Polo Assn. Men Checks Navy Blue Shirt,Formal,Office
24974,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,United Colors of Benetton Women Light Pink Printed T-shirt,Casual,Casual
4258,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Inkfruit Men's Everest Grey T-shirt,Casual,Casual
32811,Women,Footwear,Shoes,Heels,Orange,Winter,Casual,iPanema Women Ritmos Orange Flats,Party,Party
53826,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,Folklore Women Brown Printed Kurta,Ethnic,Festival
44891,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Puma Men Navy Blue Polo T-shirt,Casual,Casual
24148,Men,Apparel,Topwear,Tshirts,Yellow,Spring,Casual,ADIDAS Men Yellow Printed T-shirt,Casual,Casual
45943,Women,Apparel,Topwear,Tops,Green,Summer,Casual,Mumbai Slang Women Green Top,Casual,College
53228,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,Mark Taylor Men Charcoal Grey Trousers,Formal,Office
5984,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,Locomotive Men Red Checked Shirt,Formal,Office
4856,Unisex,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,Newfeel Unisex Black Casual Shoes,Casual,Casual
12618,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Probase Men Stripes Blue Polo T-Shirts,Casual,Casual
35806,Women,Footwear,Shoes,Heels,Orange,Summer,Casual,Enroute Women Orange Flats,Party,Party
42168,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Status Quo Men Blue T-shirt,Casual,Casual
49580,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Golden Heels,Party,Party
48452,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,French Connection Men Red Printed T-shirt,Casual,Casual
23963,Men,Apparel,Topwear,Tshirts,Orange,Fall,Casual,Peter England Men Orange  Printed T-shirt,Casual,Casual
9775,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,ADIDAS Men Co Graphic Navy Blue Tshirts,Casual,Casual
18322,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Wills Lifestyle Men Check Grey Shirt,Formal,Office
43886,Women,Footwear,Shoes,Heels,White,Summer,Casual,Puma Women White Karmin Heeled Shoes,Party,Party
15059,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Franco Leone Men Black Formal Shoe,Formal,Office
59376,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,Vishudh Women Green Printed Kurta,Ethnic,Festival
39293,Men,Footwear,Sandal,Sandals,Brown,Winter,Casual,Red Chief Men Brown Sandals,Casual,Casual
15865,Unisex,Footwear,Shoes,Casual Shoes,Blue,Winter,Casual,Warner Bros Kids Unisex SD Silly Shoe Blue Casual Shoes,Casual,Casual
18746,Women,Apparel,Topwear,Tops,Black,Fall,Casual,Arrow Woman Cola Black Top,Casual,College
26049,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Formal,John Miller Men Striped Navy Blue Shirt,Formal,Office
30910,Women,Apparel,Topwear,Kurtis,Grey,Summer,Ethnic,Fabindia Women Striped Grey Kurti,Ethnic,Festival
6359,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,Numero Uno Men's Khaki Shoe,Casual,Casual
26875,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Jealous 21 Women Pink Printed T-shirt,Casual,Casual
29001,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Status Quo Men Printed White T-shirt,Casual,Casual
18574,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Men Ghetto Halftone Black T-shirt,Casual,Casual
9123,Women,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Puma Women Vesta Runner Black Sports Shoes,Sporty,Sports
3419,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Myntra Mens tere pass kya hai T-shirt,Casual,Casual
7885,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,Proline Men Grey Track Pants,Sporty,Sports
29233,Women,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,Puma Women Fun Pack Black Shoes,Casual,Casual
12872,Men,Footwear,Shoes,Formal Shoes,Black,Spring,Formal,Lee Cooper Men Formal Black Shoes,Formal,Office
56930,Women,Footwear,Shoes,Flats,Purple,Winter,Casual,HM Women Purple Sandals,Casual,Casual
59144,Women,Footwear,Shoes,Heels,Black,Fall,Casual,Tiptopp Women Black Sandals,Party,Party
32449,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,ADIDAS Men White 3/4 Length Pants,Casual,Casual
59978,Women,Apparel,Dress,Dresses,Brown,Fall,Casual,Avirate Brown & Grey Check Dress,Party,Party
10719,Women,Apparel,Bottomwear,Capris,Blue,Fall,Casual,Nike Women Training Blue Capris,Casual,Casual
3284,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Guerrilla Men's Move It Move On Red T-shirt,Casual,Casual
31451,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,Nike Men Running Red Jersey,Casual,Casual
48499,Women,Apparel,Bottomwear,Jeans,Grey,Winter,Casual,French Connection Women Black Jeans,Casual,Travel
13701,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,FILA Men Drik Black Sports Shoes,Sporty,Sports
27534,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,Scullers Men Check Blue Shirt,Formal,Office
22046,Women,Apparel,Topwear,Kurtas,Mustard,Fall,Ethnic,Vishudh Women Mustard Printed Kurta,Ethnic,Festival
16273,Men,Apparel,Topwear,Shirts,Grey,Fall,Casual,Levis Men Grey & Black Striped Shirt,Formal,Office
23194,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Highlander Men Blue Check Shirt,Formal,Office
5173,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Inkfruit Women's Secret Diary Dark Grey T-shirt,Casual,Casual
20711,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,Smart Casual,Red Tape Men Brown Leather Casual Shoes,Casual,Casual
14524,Men,Apparel,Topwear,Shirts,Grey,Fall,Formal,Mark Taylor Men Grey & White Striped Shirt,Formal,Office
45386,Women,Footwear,Shoes,Flats,Beige,Winter,Casual,Rocia Women Beige Flats,Casual,Casual
10184,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Indigo Nation Men  White Stripe Shirt,Formal,Office
41726,Women,Footwear,Shoes,Heels,Multi,Winter,Casual,Catwalk Women Multi Colour Heels,Party,Party
58439,Women,Apparel,Dress,Dresses,Black,Summer,Casual,AND by Anita Dongre Women Black Dress,Party,Party
14716,Men,Apparel,Topwear,Shirts,White,Fall,Formal,Indigo Nation Men Formal Shirt White Shirts,Formal,Office
37594,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Madagascar 3 Boys Green Printed T-Shirt,Casual,Casual
5341,Women,Footwear,Shoes,Flats,Silver,Summer,Casual,Carlton London Women Silver Floral Print Sandals,Casual,Casual
36446,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Spinn Men Orbit Black Sports Shoes,Sporty,Sports
4293,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Tantra Men's Blessed Cream T-shirt,Casual,Casual
52103,Women,Apparel,Topwear,Kurtis,Pink,Summer,Ethnic,Myntra Women Pink Kurti,Ethnic,Festival
33134,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Brown Heels,Party,Party
24183,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,Casual,Converse Men Navy Blue Boat Shoes,Casual,Casual
57471,Men,Footwear,Shoes,Casual Shoes,Green,Spring,Casual,Playboy Men Military Green Boat Shoes,Casual,Casual
11264,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,Indigo Nation Men TR Yarn Dyed Grey Trousers,Formal,Office
45988,Women,Apparel,Saree,Sarees,Black,Summer,Ethnic,Fabindia Black Mangalagiri Saree,Ethnic,Wedding
42391,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,Flying Machine Women White Printed T-shirt,Casual,Casual
19009,Women,Apparel,Topwear,Jackets,White,Summer,Casual,ADIDAS Originals Women F Night Logo TT White Jacket,Unknown,General
13533,Women,Footwear,Shoes,Casual Shoes,Pink,Fall,Casual,ADIDAS Pink Adi light Casual Shoe,Casual,Casual
2164,Men,Apparel,Topwear,Shirts,Purple,Spring,Casual,Probase Men Stripe Purple Shirt,Formal,Office
22274,Women,Footwear,Shoes,Heels,Pink,Winter,Casual,Inc. 5 Women Casual Pink Flats,Party,Party
16041,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Highlander Men Check Blue Shirt,Formal,Office
46731,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,Gini and Jony Boys Red Printed T-Shirt,Casual,Casual
19835,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,U.S. Polo Assn. Men Check Brown Shirt,Formal,Office
7416,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,W Women V Neck Solid Short Sleeve White Kurta,Ethnic,Festival
17193,Men,Apparel,Topwear,Shirts,Navy Blue,Winter,Casual,U.S. Polo Assn. Men Stripes Navy Blue Shirt,Formal,Office
21095,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Clarks Men Vine Call Brown Sandal,Casual,Casual
20147,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Wrangler Men Broad Blue Shirt,Formal,Office
14372,Women,Footwear,Shoes,Heels,Green,Winter,Casual,Catwalk Women Casual Green Flats,Party,Party
44402,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Force 10 Men White Sports Shoes,Sporty,Sports
5725,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Reebok Men's Outdoor White Shoe,Sporty,Sports
11600,Women,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,W Women Printed Grey Kurtas,Ethnic,Festival
32482,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,Proline Men Red Polo T-shirt,Casual,Casual
54690,Women,Apparel,Topwear,Kurtas,Sea Green,Fall,Ethnic,Shree Women Sea Green Printed Kurta,Ethnic,Festival
13157,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Puma Men Jersey Black Polo Tshirts,Casual,Casual
2500,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,Casual,Numero Uno Men's Casual Navy Blue Canvas Shoe,Casual,Casual
43627,Women,Apparel,Dress,Dresses,Green,Summer,Casual,Vero Moda Green Printed Shift Dress,Party,Party
31207,Women,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Women Dual Fusion White Sports Shoes,Sporty,Sports
12085,Women,Apparel,Topwear,Kurtas,Red,Fall,Ethnic,W Women Printed Red Kurtas,Ethnic,Festival
22610,Men,Apparel,Topwear,Sweatshirts,Black,Summer,Casual,Nike Men Black Sweatshirt,Casual,Winter
16425,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,Levis Men Printed Red Tshirt,Casual,Casual
2732,Girls,Apparel,Topwear,Tops,White,Summer,Casual,Disney Kids Girl's White Round Neck Kidswear,Casual,College
28924,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Mr. Men Printed Yellow T-shirt,Casual,Casual
13365,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Timberland Kids Jeunes Black Casual Shoes,Casual,Casual
27150,Men,Apparel,Topwear,Shirts,Brown,Summer,Formal,Mark Taylor Men Striped Brown Shirt,Formal,Office
8208,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Locomotive Men Solid Lantos Blue T-Shirts,Casual,Casual
31035,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Arrow Sport Men Striped White Polo T-shirt,Casual,Casual
6392,Women,Footwear,Shoes,Flats,Blue,Summer,Casual,Lotto Women Sofia Blue Black Floater,Casual,Casual
7240,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Rockport Men's Stanton Black Shoe,Formal,Office
16617,Men,Apparel,Topwear,Shirts,White,Fall,Casual,Probase Men Stripes White Shirt,Formal,Office
44630,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,Sports,Nike Men Charcoal Track Pants,Sporty,Sports
20375,Women,Apparel,Topwear,Tshirts,Pink,Fall,Casual,Urban Yoga Women Pink Printed T-shirt,Casual,Casual
39258,Men,Footwear,Shoes,Formal Shoes,Black,Winter,Formal,Red Chief Men Black Formal Shoes,Formal,Office
11432,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,United Colors of Benetton Women Winter Purple Top,Casual,College
33762,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Vero Moda Women Viva Pink Top,Casual,College
15254,Women,Footwear,Shoes,Casual Shoes,Red,Fall,Casual,ADIDAS Originals Women Decade Low Sleek Red Casual Shoes,Casual,Casual
53441,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,ADIDAS Men White Sports Shoes,Sporty,Sports
14386,Women,Footwear,Shoes,Heels,Brown,Winter,Casual,Catwalk Women Casual Brown Flats,Party,Party
38970,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Arrow New York Men Light Blue T-shirt,Casual,Casual
24513,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Mother Earth Women Blue Printed Kurta,Ethnic,Festival
37938,Women,Apparel,Dress,Dresses,Green,Summer,Casual,Mineral Women Green Dress,Party,Party
27396,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,2go Active Gear USA Men Pack Of 3 T-shirt,Casual,Casual
30321,Men,Apparel,Topwear,Tshirts,Teal,Summer,Casual,Myntra Men Paradise Teal T-shirt,Casual,Casual
42701,Women,Footwear,Shoes,Flats,Silver,Winter,Casual,Rocia Women Silver Sandals,Casual,Casual
3426,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Myntra Mens Request denied T-shirt,Casual,Casual
12071,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,W Women Printed White Kurtas,Ethnic,Festival
6154,Women,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,ADIDAS Women's Piona Black Shoe,Casual,Casual
17503,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Classic Polo Men Stripes Black Polo T-Shirt,Casual,Casual
35653,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,Formal,U.S. Polo Assn. Men Brown Formal Shoes,Formal,Office
13391,Men,Apparel,Topwear,Shirts,Pink,Summer,Casual,United Colors of Benetton Men Check Pink Shirts,Formal,Office
26076,Men,Apparel,Topwear,Shirts,Black,Summer,Formal,John Miller Men Striped Black Shirt,Formal,Office
42533,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,Mother Earth Women Blue Printed Kurta,Ethnic,Festival
3614,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Puma Men's Deccan Chargers Blue Polo T-shirt,Casual,Casual
17731,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,Puma Men 3.0 Mid Black Sports Shoe,Sporty,Sports
6366,Unisex,Footwear,Sandal,Sandals,Brown,Summer,Casual,Crocs Kids Unisex Basic Clog Khaki Floater,Casual,Casual
35461,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,Doodle Boys Printed Green T-shirt,Casual,Casual
15066,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Franco Leone Men Black Formal Shoe,Formal,Office
59349,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Gliders Men Brown Sandals,Casual,Casual
4431,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Wrangler Men's Engine Broad Stripe Polo Black T-shirt,Casual,Casual
20381,Men,Apparel,Topwear,Tshirts,Purple,Fall,Sports,Urban Yoga Men Printed Purple Tshirt,Casual,Casual
32644,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,Nike Men Knit Black Track Pants,Sporty,Sports
24721,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,Sports,Skechers Men Masterson Silver Sports Shoes,Sporty,Sports
10514,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,Flying Machine Women RN SL Pink Tshirts,Casual,College
40264,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Scullers Men Navy Blue Striped T-shirt,Casual,Casual
14988,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,ADIDAS Men Solid Grey Sweatshirts,Casual,Winter
26412,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Turtle Men Check Green Shirt,Formal,Office
12627,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,Probase Men Printed Black Tshirts,Casual,Casual
3270,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Guerrilla Men's Poison Navy Blue T-shirt,Casual,Casual
43085,Women,Apparel,Topwear,Tshirts,Yellow,Summer,Sports,Nike Women Yellow Polo Neck T-shirt,Casual,Casual
16287,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,Peter England Men Printed Blue TShirt,Casual,Casual
23160,Men,Apparel,Topwear,Tshirts,Charcoal,Fall,Casual,Mark Taylor Men Charcoal Printed T-shirt,Casual,Casual
5187,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,Linkin Park Men's Black T-shirt,Casual,Casual
4055,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Myntra Men's Key To Success White T-shirt,Casual,Casual
45372,Women,Footwear,Shoes,Heels,White,Summer,Casual,Cobblerz Women White Sandals,Party,Party
24345,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,ADIDAS Men White T-shirt,Casual,Casual
10170,Men,Footwear,Shoes,Casual Shoes,Blue,Fall,Casual,United Colors of Benetton Men Highlander Grey Blue Casual Shoes,Casual,Casual
40600,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Span Women Blue Kurta,Ethnic,Festival
32220,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,Fabindia Women Printed White Kurta,Ethnic,Festival
4869,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,Levis Kids Boy's Orange Polo Tshirt,Casual,Casual
56765,Men,Apparel,Topwear,Shirts,Maroon,Summer,Casual,Horsefly Men Striped Maroon Shirt,Formal,Office
53025,Women,Apparel,Saree,Sarees,Multi,Fall,Ethnic,FNF Multi Coloured Sari,Ethnic,Wedding
37560,Girls,Apparel,Bottomwear,Shorts,White,Summer,Casual,Madagascar3 Girls White Shorts,Casual,Casual
4267,Men,Footwear,Shoes,Sports Shoes,White,Summer,Sports,Nike Men's Mercurial White Shoe,Sporty,Sports
25899,Women,Apparel,Bottomwear,Leggings,Charcoal,Summer,Casual,Femella Women Charcoal Skinny Leggings,Casual,Casual
15630,Men,Apparel,Topwear,Jackets,Black,Fall,Sports,Nike Men AS Thermal Black Jackets,Unknown,General
21405,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,Locomotive Men Printed Grey T-shirt,Casual,Casual
40432,Women,Apparel,Bottomwear,Skirts,Black,Summer,Formal,Tonga Women Black Skirt,Party,Party
38528,Men,Footwear,Shoes,Casual Shoes,White,Summer,Casual,Puma Men White Caliber Shoes,Casual,Casual
53819,Women,Apparel,Topwear,Kurtis,Green,Fall,Ethnic,Ayaany Women Green Kurti,Ethnic,Festival
10342,Women,Apparel,Topwear,Tops,Black,Fall,Casual,United Colors of Benetton Women Printed Tunic Black Tops,Casual,College
11290,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Wrangler Men Blue Floyd Fit Jeans,Casual,Travel
31697,Women,Apparel,Topwear,Kurtas,Magenta,Summer,Ethnic,Folklore Women Printed Magenta Kurta,Ethnic,Festival
3042,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Nike Blue Take Down Cricket Tshirts,Casual,Casual
26620,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Puma Men Kevler Runner Black Sports Shoes,Sporty,Sports
54200,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,Highlander Men Navy Blue Check Shirt,Formal,Office
30745,Men,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,Fabindia Men Beige Ajrakh Kurta,Ethnic,Festival
2190,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,ADIDAS Men Lead Light Track Pant,Sporty,Sports
35237,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,Fortune Men Black Casual Shoes,Casual,Casual
6530,Women,Apparel,Topwear,Tshirts,Pink,Summer,Sports,Nike Women's Power Sphere Polo T-shirt,Casual,Casual
18913,Men,Apparel,Topwear,Shirts,Mustard,Fall,Casual,Levis Men Classics Gothic Mustard Shirt,Formal,Office
47617,Women,Footwear,Shoes,Flats,Black,Fall,Casual,Portia Women Black & White Flats,Casual,Casual
17167,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,U.S. Polo Assn. Men Checks Blue Shirt,Formal,Office
30319,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Myntra Men Feared Strom Drive Pink T-shirt,Casual,Casual
9124,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Puma Men Jiyu 2 White Casual Shoes,Casual,Casual
6950,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,s.Oliver Women Grey Top,Casual,College
18573,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual,Puma Men Striped Full Zip Blue Sweater,Casual,Winter
7882,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,Proline Men Black Comfort Fit Shorts,Casual,Casual
12049,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,Spykar Men Solid Grey Sweatshirts,Casual,Winter
46399,Men,Apparel,Bottomwear,Shorts,Olive,Summer,Casual,ADIDAS Men Grey Olive Shorts,Casual,Casual
12875,Men,Footwear,Shoes,Formal Shoes,Black,Spring,Formal,Provogue Men Formal Black Formal Shoes,Formal,Office
29234,Women,Footwear,Shoes,Flats,White,Summer,Casual,Puma Women White Misty Flats,Casual,Casual
59143,Women,Footwear,Shoes,Heels,Black,Summer,Casual,Tiptopp Women Black Sandals,Party,Party
41980,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,Gini and Jony Boys Rodeo White T-shirt,Casual,Casual
21059,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Clarks Men Extra Look Black Formal Shoe,Formal,Office
56937,Women,Footwear,Shoes,Heels,Blue,Winter,Casual,HM Women Blue Heels,Party,Party
4409,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Batman Men's Face Distressed Charcoal T-shirt,Casual,Casual
59371,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,Vishudh Women Blue Printed Kurta,Ethnic,Festival
1947,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,Puma Mens Cricket Way of Life T-shirt,Casual,Casual
15862,Unisex,Footwear,Sandal,Sandals,Blue,Fall,Casual,Warner Bros Kids Unisex SD Face Sandal Blue Sandals,Casual,Casual
39294,Men,Footwear,Sandal,Sandals,Black,Winter,Casual,Red Chief Men Black Sandals,Casual,Casual
38346,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Superman Boys Blue T-Shirt,Casual,Casual
24719,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Skechers Men Brown Casual Shoes,Casual,Casual
18741,Women,Apparel,Topwear,Tops,Tan,Fall,Casual,Arrow Woman Boho Tan Top,Casual,College
46997,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,Shree Women Beige Kurta,Ethnic,Festival
19693,Men,Apparel,Topwear,Shirts,White,Fall,Casual,United Colors of Benetton Men Stripes White Shirt,Formal,Office
17709,Unisex,Footwear,Shoes,Casual Shoes,Olive,Fall,Casual,Vans unisex Authentic Olive Casual Shoes,Casual,Casual
30917,Women,Apparel,Bottomwear,Trousers,Black,Summer,Ethnic,Fabindia Women Black Harem Pants,Formal,Office
26872,Women,Apparel,Topwear,Tops,White,Summer,Casual,Jealous 21 Women White Top,Casual,College
35459,Boys,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Doodle Boys Printed Pink T-shirt,Casual,Casual
40638,Women,Apparel,Topwear,Kurtas,Magenta,Summer,Ethnic,Span Women Magenta Kurta,Ethnic,Festival
5983,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,Highlander Men Green Checked Slim Fit Shirt,Formal,Office
10148,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,Casual,Rockport Men Sc Slip On Brown Casual Shoes,Casual,Casual
